Waktu,Ping(ms),Download(Mbps),Upload(Mbps),PacketLoss(%),Jitter(ms),Status
2026-05-22 00:09:01,40.18,28.43,22.26,0.2,9.62,Stabil
2026-05-22 00:14:01,26.15,16.16,19.67,0.0,21.06,Stabil
2026-05-22 00:19:01,65.49,19.43,17.94,0.2,5.61,Stabil
2026-05-22 00:24:01,30.53,33.81,29.35,0.0,11.5,Stabil
2026-05-22 00:29:01,35.14,22.04,17.73,0.0,9.68,Stabil
2026-05-22 00:34:01,7.61,30.91,21.93,0.0,8.02,Stabil
2026-05-22 00:39:01,44.44,27.95,26.64,0.0,14.15,Stabil
2026-05-22 00:44:01,22.44,30.27,23.09,0.0,9.61,Stabil
2026-05-22 00:49:01,5.0,11.19,20.83,0.0,12.26,Stabil
2026-05-22 00:54:01,25.58,26.42,26.01,0.0,4.41,Stabil
2026-05-22 00:59:01,34.23,32.14,21.86,0.0,20.88,Stabil
2026-05-22 01:04:01,68.13,12.71,17.15,0.5,12.38,Stabil
2026-05-22 01:09:01,11.13,30.09,15.85,0.0,8.45,Stabil
2026-05-22 01:14:01,34.33,24.89,15.18,0.0,11.6,Stabil
2026-05-22 01:19:01,43.71,25.48,16.98,0.0,3.41,Stabil
2026-05-22 01:24:01,54.28,28.44,14.38,0.0,3.4,Stabil
2026-05-22 01:29:01,5.0,33.56,18.48,0.1,11.56,Stabil
2026-05-22 01:34:01,11.42,28.79,27.07,0.0,9.82,Stabil
2026-05-22 01:39:01,35.1,30.49,7.86,0.0,7.12,Stabil
2026-05-22 01:44:01,9.81,35.8,13.61,0.0,5.46,Stabil
2026-05-22 01:49:01,24.62,27.69,12.99,0.0,17.12,Stabil
2026-05-22 01:54:01,41.64,28.34,17.51,0.0,19.69,Stabil
2026-05-22 01:59:01,42.59,30.45,20.5,0.0,8.28,Stabil
2026-05-22 02:04:01,33.34,29.78,18.96,0.0,9.91,Stabil
2026-05-22 02:09:01,62.73,31.83,13.65,0.0,4.93,Stabil
2026-05-22 02:14:01,18.7,31.93,21.03,0.0,8.42,Stabil
2026-05-22 02:19:01,5.15,38.36,16.78,0.0,6.83,Stabil
2026-05-22 02:24:01,30.38,33.55,25.69,0.0,7.26,Stabil
2026-05-22 02:29:01,28.8,38.57,18.21,0.0,16.64,Stabil
2026-05-22 02:34:01,19.79,22.21,16.19,0.0,8.31,Stabil
2026-05-22 02:39:01,52.27,30.35,13.44,0.0,10.06,Stabil
2026-05-22 02:44:01,32.17,27.37,15.75,0.0,9.19,Stabil
2026-05-22 02:49:01,23.51,21.79,22.89,0.0,12.12,Stabil
2026-05-22 02:54:01,29.71,34.63,14.45,0.0,4.74,Stabil
2026-05-22 02:59:01,56.67,19.12,22.68,0.0,4.9,Stabil
2026-05-22 03:04:01,68.1,14.51,11.49,0.0,13.87,Stabil
2026-05-22 03:09:01,158.44,8.97,2.18,3.13,77.41,Tidak Stabil
2026-05-22 03:14:01,47.88,1.95,2.41,0.72,49.75,Tidak Stabil
2026-05-22 03:19:01,110.94,5.84,0.88,0.0,47.05,Tidak Stabil
2026-05-22 03:24:01,32.38,4.53,3.42,0.8,22.64,Tidak Stabil
2026-05-22 03:29:01,175.93,2.0,17.21,1.85,31.73,Tidak Stabil
2026-05-22 03:34:01,69.31,9.13,11.81,8.53,50.89,Tidak Stabil
2026-05-22 03:39:01,228.24,6.82,0.92,7.54,66.7,Tidak Stabil
2026-05-22 03:44:01,88.16,0.44,2.57,2.05,43.16,Tidak Stabil
2026-05-22 03:49:01,101.48,4.11,0.62,0.26,49.12,Tidak Stabil
2026-05-22 03:54:01,157.6,6.33,0.1,7.61,51.09,Tidak Stabil
2026-05-22 03:59:01,161.49,2.55,0.38,9.93,64.96,Tidak Stabil
2026-05-22 04:04:01,203.59,10.11,8.2,0.97,30.13,Tidak Stabil
2026-05-22 04:09:01,174.81,7.53,2.76,14.65,122.77,Tidak Stabil
2026-05-22 04:14:01,74.51,20.83,12.94,4.07,72.87,Tidak Stabil
2026-05-22 04:19:01,143.94,3.12,0.1,13.37,76.5,Tidak Stabil
2026-05-22 04:24:01,161.65,5.97,4.35,11.49,20.0,Tidak Stabil
2026-05-22 04:29:01,118.47,12.2,8.76,7.58,30.74,Tidak Stabil
2026-05-22 04:34:01,93.52,27.89,9.68,3.34,30.47,Tidak Stabil
2026-05-22 04:39:01,256.8,28.64,12.73,0.74,71.08,Tidak Stabil
2026-05-22 04:44:01,100.46,4.46,3.89,5.87,40.64,Tidak Stabil
2026-05-22 04:49:01,176.23,2.75,1.95,7.67,35.0,Tidak Stabil
2026-05-22 04:54:01,143.21,5.05,1.15,1.16,36.92,Tidak Stabil
2026-05-22 04:59:01,225.65,17.89,11.83,2.1,59.17,Tidak Stabil
2026-05-22 05:04:01,100.84,3.63,0.1,3.41,35.69,Tidak Stabil
2026-05-22 05:09:01,134.3,30.33,2.23,2.49,30.0,Tidak Stabil
2026-05-22 05:14:01,172.48,0.2,1.9,8.38,77.58,Tidak Stabil
2026-05-22 05:19:01,160.84,17.91,13.79,0.39,69.59,Tidak Stabil
2026-05-22 05:24:01,70.09,3.53,1.87,2.35,22.77,Tidak Stabil
2026-05-22 05:29:01,88.69,5.2,9.78,2.65,21.5,Tidak Stabil
2026-05-22 05:34:01,112.18,6.97,7.07,1.64,69.87,Tidak Stabil
2026-05-22 05:39:01,112.49,1.21,1.46,2.95,34.26,Tidak Stabil
2026-05-22 05:44:01,123.7,2.0,4.86,6.75,30.56,Tidak Stabil
2026-05-22 05:49:01,192.63,3.3,1.59,9.48,101.59,Tidak Stabil
2026-05-22 05:54:01,67.49,2.65,0.61,2.07,30.85,Tidak Stabil
2026-05-22 05:59:01,144.84,2.0,6.02,3.69,47.59,Tidak Stabil
2026-05-22 06:04:01,141.2,15.84,5.5,1.7,64.77,Tidak Stabil
2026-05-22 06:09:01,90.2,3.66,0.39,0.0,35.84,Tidak Stabil
2026-05-22 06:14:01,40.87,2.17,1.3,1.28,18.0,Tidak Stabil
2026-05-22 06:19:01,127.59,16.49,7.1,1.98,70.81,Tidak Stabil
2026-05-22 06:24:01,143.57,9.53,7.93,5.0,52.5,Tidak Stabil
2026-05-22 06:29:01,90.16,4.76,1.07,1.17,24.84,Tidak Stabil
2026-05-22 06:34:01,169.42,22.09,4.78,2.1,50.31,Tidak Stabil
2026-05-22 06:39:01,155.65,13.0,10.31,1.34,75.28,Tidak Stabil
2026-05-22 06:44:01,116.18,4.11,7.56,3.48,50.04,Tidak Stabil
2026-05-22 06:49:01,233.13,4.07,0.68,4.8,130.91,Tidak Stabil
2026-05-22 06:54:01,224.61,4.83,15.85,2.63,65.93,Tidak Stabil
2026-05-22 06:59:01,76.55,16.98,9.08,6.88,27.12,Tidak Stabil
2026-05-22 07:04:01,127.4,20.33,9.4,0.08,70.57,Tidak Stabil
2026-05-22 07:09:01,54.94,39.8,11.22,0.0,11.61,Stabil
2026-05-22 07:14:01,30.08,27.62,19.62,0.0,10.11,Stabil
2026-05-22 07:19:01,26.69,30.67,21.09,0.0,1.76,Stabil
2026-05-22 07:24:01,43.33,38.6,22.79,0.0,10.91,Stabil
2026-05-22 07:29:01,26.36,24.26,27.43,0.0,6.3,Stabil
2026-05-22 07:34:01,12.71,31.94,19.95,0.0,4.16,Stabil
2026-05-22 07:39:01,47.63,13.55,18.21,0.0,8.09,Stabil
2026-05-22 07:44:01,37.53,29.84,18.47,0.0,11.72,Stabil
2026-05-22 07:49:01,5.0,31.2,31.23,0.2,7.45,Stabil
2026-05-22 07:54:01,50.92,30.28,18.35,0.0,15.64,Stabil
2026-05-22 07:59:01,23.09,44.38,16.76,0.5,6.45,Stabil
2026-05-22 08:04:01,36.48,26.19,20.61,0.0,14.98,Stabil
2026-05-22 08:09:01,26.22,41.75,29.26,0.0,6.16,Stabil
2026-05-22 08:14:01,28.08,31.08,32.13,0.0,7.07,Stabil
2026-05-22 08:19:01,23.52,28.87,30.85,0.1,19.12,Stabil
2026-05-22 08:24:01,20.97,34.72,19.08,0.0,14.76,Stabil
2026-05-22 08:29:01,38.52,26.27,17.09,0.1,11.69,Stabil
2026-05-22 08:34:01,16.11,27.67,25.37,0.0,15.63,Stabil
2026-05-22 08:39:01,17.65,25.21,15.36,0.5,3.81,Stabil
2026-05-22 08:44:01,23.7,36.83,18.84,0.0,12.18,Stabil
2026-05-22 08:49:01,5.0,21.09,14.54,0.0,3.21,Stabil
2026-05-22 08:54:01,58.89,29.36,26.16,0.0,5.57,Stabil
2026-05-22 08:59:01,33.39,31.45,26.42,0.0,16.25,Stabil
2026-05-22 09:04:01,6.68,33.62,29.73,0.2,3.78,Stabil
2026-05-22 09:09:01,39.34,27.8,11.14,0.0,11.56,Stabil
2026-05-22 09:14:01,33.7,28.33,10.91,0.0,9.67,Stabil
2026-05-22 09:19:01,30.98,41.02,14.99,0.0,6.6,Stabil
2026-05-22 09:24:01,37.09,22.32,14.25,0.0,10.77,Stabil
2026-05-22 09:29:01,8.59,20.71,6.15,0.0,13.7,Stabil
2026-05-22 09:34:01,211.11,1.28,0.1,8.22,96.5,Tidak Stabil
2026-05-22 09:39:01,149.64,5.41,2.39,1.27,39.1,Tidak Stabil
2026-05-22 09:44:01,190.12,3.91,1.78,7.59,134.7,Tidak Stabil
2026-05-22 09:49:01,97.51,3.27,3.87,0.0,27.17,Tidak Stabil
2026-05-22 09:54:01,135.52,1.09,2.38,3.01,18.0,Tidak Stabil
2026-05-22 09:59:01,81.92,3.99,2.0,0.91,37.23,Tidak Stabil
2026-05-22 10:04:01,78.76,5.43,9.39,5.03,66.53,Tidak Stabil
2026-05-22 10:09:01,173.57,10.06,1.0,11.22,69.67,Tidak Stabil
2026-05-22 10:14:01,242.83,2.11,4.86,5.32,104.22,Tidak Stabil
2026-05-22 10:19:01,157.15,21.5,17.99,1.29,62.29,Tidak Stabil
2026-05-22 10:24:01,184.52,5.54,15.03,1.93,68.73,Tidak Stabil
2026-05-22 10:29:01,183.73,13.34,9.58,1.99,48.66,Tidak Stabil
2026-05-22 10:34:01,212.41,17.91,6.63,1.66,61.52,Tidak Stabil
2026-05-22 10:39:01,199.91,0.36,2.64,10.12,73.05,Tidak Stabil
2026-05-22 10:44:01,146.9,3.85,2.42,2.29,49.97,Tidak Stabil
2026-05-22 10:49:01,216.55,14.72,3.53,2.59,44.84,Tidak Stabil
2026-05-22 10:54:01,186.4,4.87,3.24,4.8,113.0,Tidak Stabil
2026-05-22 10:59:01,85.55,8.0,10.5,15.52,51.41,Tidak Stabil
2026-05-22 11:04:01,199.58,3.77,2.94,11.3,99.52,Tidak Stabil
2026-05-22 11:09:01,219.27,18.15,7.7,0.83,67.49,Tidak Stabil
2026-05-22 11:14:01,61.9,10.89,1.0,7.78,43.65,Tidak Stabil
2026-05-22 11:19:01,73.42,11.3,4.85,8.5,35.61,Tidak Stabil
2026-05-22 11:24:01,123.2,2.34,0.76,0.83,53.41,Tidak Stabil
2026-05-22 11:29:01,95.0,6.65,17.13,2.75,80.74,Tidak Stabil
2026-05-22 11:34:01,30.0,4.6,2.5,2.72,38.41,Tidak Stabil
2026-05-22 11:39:01,83.42,17.44,5.75,6.02,51.23,Tidak Stabil
2026-05-22 11:44:01,283.34,2.88,2.03,13.45,108.07,Tidak Stabil
2026-05-22 11:49:01,151.59,10.72,2.38,2.31,48.59,Tidak Stabil
2026-05-22 11:54:01,92.82,4.2,1.48,0.87,23.98,Tidak Stabil
2026-05-22 11:59:01,228.99,7.54,3.5,9.19,78.6,Tidak Stabil
2026-05-22 12:04:01,123.81,13.72,1.0,10.41,21.23,Tidak Stabil
2026-05-22 12:09:01,206.67,5.48,8.69,2.46,54.61,Tidak Stabil
2026-05-22 12:14:01,250.94,2.71,0.44,10.64,83.73,Tidak Stabil
2026-05-22 12:19:01,218.61,9.15,1.33,15.99,55.76,Tidak Stabil
2026-05-22 12:24:01,130.4,24.98,3.15,2.92,47.21,Tidak Stabil
2026-05-22 12:29:01,162.3,3.93,10.81,5.23,44.87,Tidak Stabil
2026-05-22 12:34:01,214.0,14.1,21.8,1.14,48.15,Tidak Stabil
2026-05-22 12:39:01,230.94,3.19,2.59,7.48,77.6,Tidak Stabil
2026-05-22 12:44:01,162.22,1.66,1.51,1.82,35.08,Tidak Stabil
2026-05-22 12:49:01,133.39,21.98,7.84,2.68,36.89,Tidak Stabil
2026-05-22 12:54:01,92.54,2.45,1.48,2.25,47.28,Tidak Stabil
2026-05-22 12:59:01,203.2,5.55,0.78,14.74,85.39,Tidak Stabil
2026-05-22 13:04:01,96.82,1.63,5.0,0.0,18.0,Tidak Stabil
2026-05-22 13:09:01,40.0,15.86,7.11,3.07,60.84,Tidak Stabil
2026-05-22 13:14:01,168.35,19.97,2.08,7.98,43.68,Tidak Stabil
2026-05-22 13:19:01,82.61,4.68,1.55,0.0,33.83,Tidak Stabil
2026-05-22 13:24:01,188.61,3.65,1.72,10.71,76.7,Tidak Stabil
2026-05-22 13:29:01,70.01,3.24,0.46,1.79,18.0,Tidak Stabil
2026-05-22 13:34:01,106.96,4.89,2.05,0.48,30.25,Tidak Stabil
2026-05-22 13:39:01,137.48,18.84,3.31,0.41,59.47,Tidak Stabil
2026-05-22 13:44:01,34.6,29.35,19.97,0.0,10.29,Stabil
2026-05-22 13:49:01,33.83,33.02,18.0,0.0,1.0,Stabil
2026-05-22 13:54:01,49.25,25.23,17.65,0.0,7.73,Stabil
2026-05-22 13:59:01,12.35,33.77,14.54,0.0,1.0,Stabil
2026-05-22 14:04:01,46.16,34.85,15.22,0.0,13.36,Stabil
2026-05-22 14:09:01,27.71,12.84,20.48,0.1,12.6,Stabil
2026-05-22 14:14:01,44.57,15.55,14.49,0.0,8.38,Stabil
2026-05-22 14:19:01,41.21,20.95,24.63,0.0,12.64,Stabil
2026-05-22 14:24:01,41.68,32.97,12.73,0.0,19.1,Stabil
2026-05-22 14:29:01,47.28,39.16,16.54,0.0,17.03,Stabil
2026-05-22 14:34:01,10.23,31.32,16.98,0.0,9.8,Stabil
2026-05-22 14:39:01,37.83,38.89,17.9,0.0,8.66,Stabil
2026-05-22 14:44:01,5.0,23.32,23.13,0.5,12.24,Stabil
2026-05-22 14:49:01,36.91,17.51,17.99,0.0,6.98,Stabil
2026-05-22 14:54:01,78.95,42.77,18.32,0.0,10.8,Stabil
2026-05-22 14:59:01,27.28,25.13,22.79,0.0,15.37,Stabil
2026-05-22 15:04:01,39.99,28.81,7.92,0.0,13.74,Stabil
2026-05-22 15:09:01,43.32,21.54,12.45,0.0,13.21,Stabil
2026-05-22 15:14:01,24.51,18.42,14.19,0.0,1.93,Stabil
2026-05-22 15:19:01,31.95,29.9,11.58,0.5,16.76,Stabil
2026-05-22 15:24:01,17.07,28.43,18.38,0.0,9.26,Stabil
2026-05-22 15:29:01,64.5,24.5,31.16,0.0,13.23,Stabil
2026-05-22 15:34:01,18.88,32.75,15.41,0.0,1.68,Stabil
2026-05-22 15:39:01,25.82,38.14,15.01,0.0,6.62,Stabil
2026-05-22 15:44:01,31.68,41.85,14.0,0.1,18.3,Stabil
2026-05-22 15:49:01,35.37,37.02,19.38,0.0,17.47,Stabil
2026-05-22 15:54:01,46.76,25.69,18.76,0.0,6.94,Stabil
2026-05-22 15:59:01,48.52,25.87,19.79,0.0,15.35,Stabil
2026-05-22 16:04:01,5.0,22.67,13.41,0.0,8.59,Stabil
2026-05-22 16:09:01,50.5,17.81,13.84,0.0,1.0,Stabil
2026-05-22 16:14:01,35.06,29.95,18.22,0.1,7.86,Stabil
2026-05-22 16:19:01,46.11,36.04,20.35,0.0,5.52,Stabil
2026-05-22 16:24:01,48.99,29.38,12.38,0.1,5.95,Stabil
2026-05-22 16:29:01,221.44,17.89,2.32,4.7,86.01,Tidak Stabil
2026-05-22 16:34:01,150.35,34.38,12.32,0.87,68.96,Tidak Stabil
2026-05-22 16:39:01,100.75,3.58,2.63,1.69,31.03,Tidak Stabil
2026-05-22 16:44:01,135.53,16.83,8.84,1.96,38.17,Tidak Stabil
2026-05-22 16:49:01,119.59,20.41,7.15,0.87,48.67,Tidak Stabil
2026-05-22 16:54:01,170.9,27.11,12.33,0.77,62.15,Tidak Stabil
2026-05-22 16:59:01,99.24,5.97,13.79,12.96,56.71,Tidak Stabil
2026-05-22 17:04:01,198.63,15.42,1.0,2.48,30.97,Tidak Stabil
2026-05-22 17:09:01,157.32,29.63,13.58,2.11,50.2,Tidak Stabil
2026-05-22 17:14:01,282.18,1.52,1.83,2.0,99.63,Tidak Stabil
2026-05-22 17:19:01,48.09,14.1,13.27,8.04,32.03,Tidak Stabil
2026-05-22 17:24:01,39.5,4.52,2.61,1.1,36.84,Tidak Stabil
2026-05-22 17:29:01,181.52,16.24,10.92,1.67,43.56,Tidak Stabil
2026-05-22 17:34:01,56.28,6.26,0.71,1.26,39.83,Tidak Stabil
2026-05-22 17:39:01,202.52,2.16,3.5,7.52,132.25,Tidak Stabil
2026-05-22 17:44:01,115.85,10.98,2.03,0.63,39.74,Tidak Stabil
2026-05-22 17:49:01,164.64,11.01,1.0,2.98,30.0,Tidak Stabil
2026-05-22 17:54:01,133.57,2.0,7.12,8.64,59.1,Tidak Stabil
2026-05-22 17:59:01,38.34,3.84,1.67,0.89,40.3,Tidak Stabil
2026-05-22 18:04:01,117.58,12.89,4.51,7.01,54.54,Tidak Stabil
2026-05-22 18:09:01,127.85,10.54,7.32,1.67,55.63,Tidak Stabil
2026-05-22 18:14:01,146.66,17.63,7.84,10.15,46.43,Tidak Stabil
2026-05-22 18:19:01,151.21,8.92,1.03,2.0,110.81,Tidak Stabil
2026-05-22 18:24:01,154.83,18.11,1.0,2.84,80.94,Tidak Stabil
2026-05-22 18:29:01,204.85,7.5,1.62,2.17,111.04,Tidak Stabil
2026-05-22 18:34:01,217.32,5.53,5.59,2.0,54.42,Tidak Stabil
2026-05-22 18:39:01,204.44,17.26,1.0,6.33,41.97,Tidak Stabil
2026-05-22 18:44:01,125.68,21.54,5.15,8.35,20.0,Tidak Stabil
2026-05-22 18:49:01,117.91,3.11,1.85,2.25,24.43,Tidak Stabil
2026-05-22 18:54:01,156.91,5.42,1.18,2.25,46.72,Tidak Stabil
2026-05-22 18:59:01,150.25,16.91,13.21,8.16,44.2,Tidak Stabil
2026-05-22 19:04:01,155.81,26.3,12.7,6.11,59.49,Tidak Stabil
2026-05-22 19:09:01,95.38,14.49,13.63,1.8,73.39,Tidak Stabil
2026-05-22 19:14:01,175.19,17.5,13.22,1.9,49.33,Tidak Stabil
2026-05-22 19:19:01,198.29,2.08,1.35,17.03,121.85,Tidak Stabil
2026-05-22 19:24:01,95.0,16.28,1.0,0.16,37.85,Tidak Stabil
2026-05-22 19:29:01,246.19,4.15,1.76,11.02,69.04,Tidak Stabil
2026-05-22 19:34:01,79.97,3.66,2.44,0.52,39.91,Tidak Stabil
2026-05-22 19:39:01,188.3,15.65,13.37,1.45,60.08,Tidak Stabil
2026-05-22 19:44:01,73.35,8.59,4.49,7.12,35.23,Tidak Stabil
2026-05-22 19:49:01,140.53,12.41,3.22,9.71,48.79,Tidak Stabil
2026-05-22 19:54:01,108.83,1.87,3.45,1.51,25.98,Tidak Stabil
2026-05-22 19:59:01,140.74,5.89,0.2,4.65,81.54,Tidak Stabil
2026-05-22 20:04:01,87.86,11.16,12.51,9.24,53.75,Tidak Stabil
2026-05-22 20:09:01,86.82,6.19,2.34,0.0,52.66,Tidak Stabil
2026-05-22 20:14:01,48.69,35.61,6.53,0.2,12.93,Stabil
2026-05-22 20:19:01,19.74,25.1,17.61,0.0,12.76,Stabil
2026-05-22 20:24:01,43.54,10.0,14.12,0.0,10.7,Stabil
2026-05-22 20:29:01,12.38,27.88,16.26,0.0,15.58,Stabil
2026-05-22 20:34:01,56.14,33.75,9.99,0.0,11.48,Stabil
2026-05-22 20:39:01,23.19,21.71,24.76,0.0,14.77,Stabil
2026-05-22 20:44:01,26.12,30.77,18.41,0.0,13.59,Stabil
2026-05-22 20:49:01,46.04,39.6,17.92,0.0,9.01,Stabil
2026-05-22 20:54:01,19.96,28.01,22.15,0.0,5.23,Stabil
2026-05-22 20:59:01,39.84,40.31,13.11,0.5,8.41,Stabil
2026-05-22 21:04:01,17.28,26.26,15.95,0.0,2.3,Stabil
2026-05-22 21:09:01,38.49,33.72,13.79,0.5,15.94,Stabil
2026-05-22 21:14:01,18.29,29.81,17.23,0.0,13.4,Stabil
2026-05-22 21:19:01,71.39,19.8,12.64,0.0,3.83,Stabil
2026-05-22 21:24:01,38.78,30.71,12.06,0.0,1.0,Stabil
2026-05-22 21:29:01,22.26,24.55,30.86,0.5,16.45,Stabil
2026-05-22 21:34:01,23.12,28.49,7.81,0.0,8.32,Stabil
2026-05-22 21:39:01,5.0,33.55,12.08,0.0,6.68,Stabil
2026-05-22 21:44:01,11.17,32.08,26.05,0.0,13.77,Stabil
2026-05-22 21:49:01,26.34,22.98,11.4,0.0,2.51,Stabil
2026-05-22 21:54:01,70.1,26.58,19.52,0.0,11.84,Stabil
2026-05-22 21:59:01,18.72,27.02,24.45,0.0,8.69,Stabil
2026-05-22 22:04:01,38.47,31.72,19.37,0.0,8.78,Stabil
2026-05-22 22:09:01,31.93,24.24,16.29,0.0,4.32,Stabil
2026-05-22 22:14:01,5.0,41.98,21.33,0.0,7.33,Stabil
2026-05-22 22:19:01,33.65,21.45,22.36,0.2,1.0,Stabil
2026-05-22 22:24:01,24.07,33.73,23.65,0.0,9.38,Stabil
2026-05-22 22:29:01,45.37,24.28,25.18,0.0,5.59,Stabil
2026-05-22 22:34:01,19.91,19.48,21.95,0.0,15.4,Stabil
2026-05-22 22:39:01,17.37,30.61,22.36,0.0,6.23,Stabil
2026-05-22 22:44:01,36.14,29.0,12.49,0.0,9.09,Stabil
2026-05-22 22:49:01,12.42,19.35,27.39,0.0,14.44,Stabil
2026-05-22 22:54:01,48.54,35.62,20.33,0.0,7.99,Stabil
2026-05-22 22:59:01,55.44,23.1,18.75,0.5,11.74,Stabil
2026-05-22 23:04:01,39.25,20.51,21.48,0.0,8.56,Stabil
2026-05-22 23:09:01,50.18,31.42,8.17,0.0,8.84,Stabil
2026-05-22 23:14:01,67.5,34.42,20.69,0.0,6.51,Stabil
2026-05-22 23:19:01,6.71,27.13,20.25,0.0,5.21,Stabil
2026-05-22 23:24:01,62.31,45.71,19.23,0.0,15.45,Stabil
2026-05-22 23:29:01,50.44,18.24,14.32,0.2,19.37,Stabil
2026-05-22 23:34:01,21.6,27.34,15.3,0.0,17.37,Stabil
2026-05-22 23:39:01,10.92,24.86,9.81,0.2,14.47,Stabil
2026-05-22 23:44:01,37.21,37.74,8.87,0.0,9.89,Stabil
2026-05-22 23:49:01,28.22,40.5,15.89,0.0,6.47,Stabil
2026-05-22 23:54:01,22.73,34.54,8.29,0.0,4.25,Stabil
2026-05-22 23:59:01,12.62,30.22,17.54,0.0,12.87,Stabil
2026-05-23 00:04:01,48.14,34.31,24.65,0.0,1.94,Stabil
2026-05-23 00:09:01,40.41,33.52,22.93,0.0,1.35,Stabil
2026-05-23 00:14:01,8.73,33.07,20.93,0.0,17.65,Stabil
2026-05-23 00:19:01,40.52,24.13,20.36,0.0,7.87,Stabil
2026-05-23 00:24:01,47.57,38.62,16.04,0.0,7.88,Stabil
2026-05-23 00:29:01,47.11,19.92,22.09,0.2,1.0,Stabil
2026-05-23 00:34:01,52.89,42.36,14.33,0.0,6.23,Stabil
2026-05-23 00:39:01,33.1,45.21,20.57,0.0,13.0,Stabil
2026-05-23 00:44:01,50.91,20.25,29.03,0.5,12.8,Stabil
2026-05-23 00:49:01,10.61,36.71,12.91,0.0,1.0,Stabil
2026-05-23 00:54:01,23.15,40.49,22.99,0.0,1.3,Stabil
2026-05-23 00:59:01,56.29,28.94,26.48,0.0,7.71,Stabil
2026-05-23 01:04:01,15.49,30.38,16.72,0.0,3.8,Stabil
2026-05-23 01:09:01,43.42,15.26,26.65,0.0,18.71,Stabil
2026-05-23 01:14:01,46.77,36.62,26.5,0.0,21.26,Stabil
2026-05-23 01:19:01,39.85,36.52,25.85,0.0,7.9,Stabil
2026-05-23 01:24:01,27.52,30.56,16.9,0.0,1.94,Stabil
2026-05-23 01:29:01,40.16,25.99,26.39,0.0,13.44,Stabil
2026-05-23 01:34:01,56.56,18.76,11.04,0.0,1.0,Stabil
2026-05-23 01:39:01,35.31,11.52,12.8,0.0,18.26,Stabil
2026-05-23 01:44:01,51.7,22.83,11.57,0.0,8.45,Stabil
2026-05-23 01:49:01,136.77,18.42,5.12,2.62,59.78,Tidak Stabil
2026-05-23 01:54:01,133.07,14.11,13.02,1.6,67.86,Tidak Stabil
2026-05-23 01:59:01,146.09,11.21,11.02,7.69,40.71,Tidak Stabil
2026-05-23 02:04:01,143.39,6.3,2.69,0.36,56.05,Tidak Stabil
2026-05-23 02:09:01,213.46,1.85,0.35,6.45,84.48,Tidak Stabil
2026-05-23 02:14:01,55.69,3.38,1.7,0.24,46.27,Tidak Stabil
2026-05-23 02:19:01,130.79,2.0,4.95,5.84,38.95,Tidak Stabil
2026-05-23 02:24:01,269.99,3.56,0.62,10.46,35.0,Tidak Stabil
2026-05-23 02:29:01,108.68,4.15,1.83,1.01,29.47,Tidak Stabil
2026-05-23 02:34:01,90.46,7.54,2.03,1.0,18.0,Tidak Stabil
2026-05-23 02:39:01,129.16,6.0,2.55,8.03,91.13,Tidak Stabil
2026-05-23 02:44:01,137.67,9.43,4.64,2.39,30.0,Tidak Stabil
2026-05-23 02:49:01,30.0,2.61,1.84,1.08,64.7,Tidak Stabil
2026-05-23 02:54:01,159.11,5.64,2.12,7.28,83.68,Tidak Stabil
2026-05-23 02:59:01,103.79,2.62,1.01,0.48,18.0,Tidak Stabil
2026-05-23 03:04:01,149.94,9.87,9.16,6.99,20.0,Tidak Stabil
2026-05-23 03:09:01,161.3,18.48,18.46,3.37,65.49,Tidak Stabil
2026-05-23 03:14:01,110.0,5.76,5.41,11.04,77.12,Tidak Stabil
2026-05-23 03:19:01,50.96,2.24,1.54,0.94,30.66,Tidak Stabil
2026-05-23 03:24:01,84.68,3.87,0.1,0.51,26.31,Tidak Stabil
2026-05-23 03:29:01,156.6,1.28,2.32,4.93,69.22,Tidak Stabil
2026-05-23 03:34:01,159.07,26.1,1.72,3.04,30.0,Tidak Stabil
2026-05-23 03:39:01,102.66,1.78,2.22,2.13,40.17,Tidak Stabil
2026-05-23 03:44:01,212.66,4.8,4.54,1.94,67.81,Tidak Stabil
2026-05-23 03:49:01,164.17,18.4,12.78,0.52,46.21,Tidak Stabil
2026-05-23 03:54:01,110.0,7.06,3.9,7.13,65.18,Tidak Stabil
2026-05-23 03:59:01,175.74,0.2,0.23,8.62,81.52,Tidak Stabil
2026-05-23 04:04:01,198.99,18.18,17.76,0.71,81.31,Tidak Stabil
2026-05-23 04:09:01,56.61,2.83,0.66,0.75,43.17,Tidak Stabil
2026-05-23 04:14:01,34.9,36.95,26.61,0.0,4.08,Stabil
2026-05-23 04:19:01,54.18,21.31,12.06,0.0,6.86,Stabil
2026-05-23 04:24:01,34.83,39.23,29.45,0.0,11.3,Stabil
2026-05-23 04:29:01,39.3,19.3,20.05,0.1,13.52,Stabil
2026-05-23 04:34:01,16.48,20.91,16.07,0.0,15.33,Stabil
2026-05-23 04:39:01,41.56,23.18,7.84,0.0,11.79,Stabil
2026-05-23 04:44:01,44.7,45.1,22.27,0.0,6.06,Stabil
2026-05-23 04:49:01,31.57,13.82,21.05,0.0,11.04,Stabil
2026-05-23 04:54:01,25.06,26.73,16.1,0.0,17.84,Stabil
2026-05-23 04:59:01,48.46,24.29,22.08,0.0,10.27,Stabil
2026-05-23 05:04:01,58.74,28.68,16.11,0.5,10.33,Stabil
2026-05-23 05:09:01,19.48,21.34,35.67,0.0,4.99,Stabil
